"Site.name","Genotype","C50b/C50p-C3-C50f-C3bm-C3dt","C3k-C50a-C3-C3ba-C50q-C50f-C3dq-C3a","C3k/C50a/C50c-C3-C3ba-C50q-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C50b-C3ba-C50a-C50q-C3-C3bh","C3k-C50a-C3wy-C50b-C3ba-C3wu","C3k/C50b-C50a-C3ba-C50q-C3-C50f","C3k/C50a/C1-C3-C3ba-C3dq-C50q-C3a","A1-A1gr-A1gd","A1-A1gr-A1gd-A1mm-A1bf","dominant_type","all_typeprofs","SampleYear","Site.name_geno_year","C3k","C50b","A1","C50c","C50a","A1gr","C3bo","C50p","C3ba","C3","C3dq","C3wy","A1gd","C50q","C3a","C3wu","C3bp","C50f","C3bm","C1","C3bh","C3cz","C50bj","C3wv","C3b","C50u","C50aj","C3bd","C3ah","298_C","C3ad","C21","C50v","40872_C","48186_C","C3ss","C3jv","40786_C","C3su","37134_C","C50aq","37138_C","21216_C","C50ax","C3st","21223_C","21173_C","1079331_C","TotalAbundance","Sitecode","OTU_PC1","OTU_PC2","OTU_PC3","OTU_PC4","OTU_PC5","OTU_PC6"
"Martin",140,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_140_2021",4760,249,10,3861,2967,9,0,0,1250,424,162,0,0,734,97,0,0,318,0,0,184,70,170,0,0,98,136,123,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,"MART",1.97924786718077,-1.58484854815188,1.07621327703357,0.717262381196577,-0.316697448838204,-0.376354316084873
"Martin",139,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_139_2021",2648,363,0,5907,3603,0,0,0,528,539,147,0,0,411,92,0,0,359,0,0,264,0,78,0,225,230,109,83,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"MART",4.25624988124484,-2.49698507867344,2.10514499352342,0.289958382267926,0.0468714285860825,-0.232455863418017
"Mackay",289,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_289_2021",4237,968,14,3298,2835,0,0,0,1400,390,167,0,0,773,112,0,0,406,0,0,233,0,159,0,0,154,160,135,0,0,100,0,0,0,112,0,75,0,0,0,0,0,0,0,0,0,0,0,15728,"MACK",2.22977209051379,-2.12283258666281,0.523484554966745,0.54455719202553,-0.303705397929828,-0.752985483052446
"Chicken",328,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_328_2021",8069,302,0,479,1449,0,70,0,1476,318,319,0,0,1035,210,0,0,289,0,0,236,172,156,0,0,0,197,275,0,0,0,0,0,0,0,131,155,0,75,86,0,0,0,0,105,0,126,0,15730,"OCCH",-2.53406308281581,-0.0714471268547893,-0.249501606918747,0.849978815038667,-0.28177460903624,-0.589804762643321
"Chicken",327,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_327_2021",9238,304,0,356,948,0,0,0,1208,278,312,0,0,830,174,0,0,232,0,0,234,118,76,0,0,0,196,209,114,0,0,0,0,0,0,132,234,213,107,85,0,0,0,0,130,0,0,0,15728,"OCCH",-3.13672554560499,0.528119279789851,-0.0861849703255558,0.4079469767939,-0.0290977492805792,-1.47535279240568
"Moore",388,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_388_2021",9830,387,0,0,1043,0,0,0,921,384,278,0,0,708,104,0,0,237,0,0,0,259,0,0,0,0,87,324,129,0,0,0,0,85,0,88,161,237,0,107,0,0,147,0,109,105,0,0,15730,"MOOR",-3.58977730924812,1.29435043059913,1.42065120376089,1.63213227753234,1.28892912707168,2.61396255773602
"Moore",377,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_377_2021",7563,691,41,398,1254,5,0,0,1620,334,399,0,0,979,203,0,0,329,0,0,216,195,135,0,0,0,239,275,91,0,0,0,0,69,0,67,132,211,0,81,0,0,98,0,106,0,0,0,15731,"MOOR",-2.78208736497905,-0.0392985908396288,-0.579159908250026,1.33399813921285,0.456021300407609,0.801849557875965
"Moore",376,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_376_2021",5984,108,0,2386,2006,0,0,0,1881,403,220,0,0,685,144,0,0,360,0,0,0,0,117,0,0,189,153,115,157,0,130,0,0,0,276,0,81,0,0,120,0,0,0,118,0,0,94,0,15727,"MOOR",1.32051620382232,-3.36451448701092,0.744912323882993,0.295346760790496,-0.573530904948773,-1.96708724079599
"Martin",143,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_143_2021",2994,517,0,3851,3730,0,302,180,950,981,164,0,0,479,102,0,0,496,0,0,108,0,144,0,301,109,103,117,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"MART",4.16067040827948,-1.93244253810885,1.46123962672469,0.460002111967,0.5262506760871,0.186342395337957
"Mackay",293,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_293_2021",3328,387,0,4732,3536,0,0,0,639,468,182,0,0,710,110,0,0,289,0,0,409,0,254,0,171,123,130,87,0,0,94,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,15729,"MACK",3.12618615436919,-2.03076879397946,1.50973227873468,0.618670281387106,-0.0345072460469861,-0.363457062235826
"Mackay",290,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_290_2021",3012,503,0,4598,3885,0,0,0,798,524,181,0,0,670,94,0,0,371,0,0,261,0,188,0,200,143,107,94,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,"MACK",3.55838499126257,-2.25093982352099,1.6719094157975,0.500849686549199,0.110322588418009,-0.276977650360941
"Davies",331,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_331_2021",8513,1228,0,249,1303,0,235,0,1042,352,194,0,0,685,84,0,0,251,0,0,314,116,134,0,0,0,123,224,0,0,0,0,0,0,0,113,159,0,75,118,0,0,0,0,110,0,0,109,15731,"OCDA",-1.67075394304065,1.12525565380351,0.943544336600128,0.760753344424294,0.189660055478207,-0.283737276171179
"Kelso",206,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_206_2021",7945,306,0,637,1580,0,215,0,1488,291,273,0,0,1015,163,0,0,281,0,0,242,107,128,0,0,0,172,238,106,0,0,0,0,0,0,93,163,0,94,90,0,0,0,0,103,0,0,0,15730,"KELS",-2.19524045778121,0.0561299601063675,0.0488214142986759,0.55139980230732,-0.133069535408662,-1.12527054600682
"Kelso",205,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_205_2021",8865,794,0,200,1491,0,75,0,747,316,192,0,0,739,104,0,0,249,0,0,323,125,111,0,0,0,84,184,110,0,0,0,0,0,0,126,238,183,127,132,0,81,0,0,132,0,0,0,15728,"KELS",-2.70925645690082,1.14334164271489,0.814581654770593,0.283583142908513,0.140636521817274,-1.86493771449266
"Moore",390,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_390_2021",1638,10389,0,145,423,0,0,201,474,1168,0,0,0,252,0,0,0,241,159,0,183,0,0,0,0,0,0,0,0,0,0,184,165,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,15728,"MOOR",5.48590097039473,5.53230010372427,-1.19297251222639,-0.0389752542711956,0.277589983135543,-0.0587409681012544
"Martin",145,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_145_2021",1526,797,0,4549,4249,0,0,0,1342,798,102,0,0,404,0,0,0,750,0,0,0,0,91,0,290,294,134,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,15730,"MART",6.17715151695467,-4.34857767856036,2.32562586771901,0.635421442808491,0.800171899661514,-0.824660149265766
"Martin",144,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_144_2021",1437,425,26,6105,4430,5,0,0,797,826,0,0,0,387,0,0,0,452,0,0,0,0,120,0,225,200,0,0,0,0,183,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"MART",5.55062187561825,-3.04243670770717,2.94719623371611,0.409409214554379,0.398670773824514,-0.403478021088534
"Mackay",300,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_300_2021",6688,433,0,526,1682,0,376,0,1467,753,412,0,0,1119,311,0,0,383,0,0,183,0,145,0,0,0,242,261,68,100,179,0,0,0,0,77,97,149,0,0,0,79,0,0,0,0,0,0,15730,"MACK",-0.599950504850278,-1.80169048076908,-2.22826313389908,-0.46213590196322,-0.152097778467251,-0.00805070973628684
"Davies",336,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_336_2021",7938,616,0,319,1060,0,105,109,1862,272,333,0,0,1016,200,0,0,323,0,0,291,132,70,0,0,0,242,220,81,0,0,0,0,0,0,115,152,0,0,71,0,86,0,0,117,0,0,0,15730,"OCDA",-2.36784935294037,0.0734551100824879,-1.01281983069973,0.350121295914306,-0.23399101278347,-1.13855901852167
"Moore",392,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_392_2021",6778,778,0,382,1761,0,0,127,1515,1027,305,0,0,641,252,0,0,457,0,0,224,190,0,0,174,0,126,264,0,0,0,0,0,331,0,0,0,0,0,0,0,0,124,0,88,98,0,88,15730,"MOOR",-0.547662568618405,0.791146790110694,0.856164331458071,2.5078203081252,2.46376545132259,5.28891379023274
"Moore",382,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_382_2021",7206,250,0,568,1778,0,99,0,1673,557,332,0,0,903,214,0,0,432,0,0,0,214,91,0,0,0,178,346,0,0,0,0,0,257,83,0,0,189,0,0,0,0,176,0,98,86,0,0,15730,"MOOR",-2.01750103375786,-0.219702834812583,0.498834554510212,2.86341005280669,1.77602257445762,4.60551179464824
"North Direction",48,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_48_2021",7992,767,0,559,1383,0,0,103,1221,490,325,0,0,802,222,0,0,417,0,0,0,67,164,0,0,0,148,146,193,0,166,0,0,0,0,0,195,191,0,177,0,0,0,0,0,0,0,0,15728,"NDIR",-0.993929838157296,-0.793662803397358,-0.456305586354135,-0.389347748707465,0.142590631358426,-1.06297389035942
"Martin",132,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_132_2021",5017,828,19,2513,2290,5,0,0,1538,418,250,0,4,917,185,0,0,441,0,0,305,94,197,0,0,145,200,154,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,15729,"MART",1.43695198677243,-1.88434583161633,-0.227989252835941,0.774162327024393,-0.402086058098185,-0.0805573997022872
"Martin",131,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_131_2021",4500,331,0,2161,3307,0,199,0,891,843,224,723,0,626,140,395,0,292,0,0,282,0,149,171,268,0,110,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"MART",2.47503675721883,-0.194793815712692,2.5057857917988,-2.70883586733445,0.605789119887104,0.576721345024595
"Moore",424,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_424_2021",7736,862,0,576,1387,0,0,0,1811,419,305,0,0,780,145,0,0,389,0,0,0,195,0,0,0,0,128,333,123,0,0,0,0,0,101,86,172,0,0,86,0,0,95,0,0,0,0,0,15729,"MOOR",-1.79376614281265,-0.158862053881148,-0.096842494318942,0.578342246605713,0.150778947053705,0.00906631816784952
"Moore",422,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_422_2021",8837,611,0,78,1423,0,77,0,1127,496,233,0,0,589,145,0,0,339,0,0,213,187,0,0,0,0,112,283,93,0,0,0,0,149,0,73,135,0,0,81,0,0,115,0,122,88,0,122,15728,"MOOR",-2.43522011137988,1.4272126426805,1.35550574071995,1.76745757225769,1.51530639656808,3.1145366214199
"North Direction",54,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_54_2021",8964,673,14,366,1278,7,129,76,551,792,207,0,0,617,117,0,0,336,0,0,105,0,168,0,0,0,0,240,157,0,0,0,0,0,0,96,188,0,97,113,0,184,0,0,119,0,0,134,15728,"NDIR",-1.7389311813957,1.26530130890792,1.12017146903629,-0.34661471023802,0.791916096354714,-1.22295185467179
"Moore",384,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_384_2021",7311,175,0,944,2210,0,0,0,1116,534,156,0,0,911,115,0,0,365,0,0,0,360,185,0,0,0,83,331,0,0,0,0,0,266,0,0,0,195,0,0,0,0,215,0,132,124,0,0,15728,"MOOR",-2.21298203993584,0.590231561498987,2.23674112368807,3.5388600202596,2.4417360638553,5.87980518919042
"North Direction",49,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_49_2021",1997,605,0,6629,3498,0,203,0,703,428,0,0,0,345,0,0,0,426,0,0,208,0,87,0,0,263,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,15730,"NDIR",5.30265079963179,-2.90855330401227,3.46784898087068,0.698876574133322,-0.123689191249711,-0.858893534679203
"North Direction",47,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_47_2021",6344,238,22,1200,1710,0,0,0,1797,401,343,0,5,1268,204,0,0,348,0,0,205,0,344,0,0,0,259,182,111,102,100,0,0,0,201,76,128,0,141,0,0,0,0,0,0,0,0,0,15729,"NDIR",-0.657575558381491,-2.59177813030243,-1.44802998088289,0.0772111950097353,-0.404053058339492,-1.50218190049875
"North Direction",50,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_50_2021",9409,1098,0,391,1216,0,0,0,697,590,142,0,0,483,83,0,0,222,0,0,181,0,0,0,0,0,71,154,228,0,0,0,0,0,0,0,265,235,0,265,0,0,0,0,0,0,0,0,15730,"NDIR",-1.58935948144008,1.3194032140096,0.703105194156848,-0.5324581000453,-0.0855973128014239,-1.99203583623784
"Reef21550",18,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","Reef21550_18_2021",7651,358,121,384,1857,80,0,0,750,658,143,1181,14,552,0,611,0,315,0,0,0,151,129,333,0,0,72,249,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,15732,"21-550",0.173145347314019,1.65272599614319,3.8530615640357,-5.06833191215456,0.725319417194411,1.18849418944365
"Reef21550",3,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","Reef21550_3_2021",8043,154,17,400,1525,8,0,0,783,349,152,1353,0,627,0,824,0,220,0,0,172,145,101,431,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,95,0,0,0,15730,"21-550",-0.480803673761057,2.29112328089415,4.77555583789456,-6.14341721875302,0.990375075704172,1.3338552128574
"Hicks",15,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","Hicks_15_2021",7832,0,0,717,1435,0,0,0,557,458,185,1290,0,748,125,865,0,203,0,114,0,0,235,401,0,0,0,172,220,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,15727,"HICK",-0.506012314141692,1.31942831439128,3.95873376972295,-7.4147426041864,0.866910808893264,0.629452187985738
"Moore",402,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","Moore_402_2021",7270,360,0,351,1290,0,0,0,756,327,284,1514,0,603,167,818,0,238,0,0,305,137,77,443,0,0,111,264,91,0,0,0,0,0,0,92,152,0,0,78,0,0,0,0,0,0,0,0,15728,"MOOR",-1.37354415501664,2.0277074651426,3.57259233527482,-7.19198436848068,0.804527933491712,0.681995889644671
"St Crispin",187,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","St Crispin_187_2021",7563,449,0,253,960,0,0,0,742,422,382,1221,0,491,176,848,0,260,0,0,424,109,0,499,0,0,117,191,121,0,0,0,0,0,0,152,169,0,0,102,0,77,0,0,0,0,0,0,15728,"STCR",-1.65266775642607,2.3448124884033,2.9766201823972,-7.64590986359306,0.715444475010766,-0.0658261978386378
"Chicken",321,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","Chicken_321_2021",8053,140,0,326,1037,0,113,0,668,409,148,1496,0,507,0,970,0,204,0,85,0,110,78,455,0,0,81,203,100,0,0,0,0,0,0,113,173,0,0,90,0,0,0,0,171,0,0,0,15730,"OCCH",-1.77161175072853,2.43009999460017,4.77799323123212,-7.60795856526114,1.17306591944652,1.00971478215449
"Davies",348,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","Davies_348_2021",8783,118,0,86,1196,0,0,0,442,295,113,1477,0,523,0,822,0,149,0,0,0,183,0,433,0,0,0,224,111,0,0,0,0,89,0,115,197,0,110,110,0,0,0,0,152,0,0,0,15728,"OCDA",-2.66016241404588,3.05465489171565,5.57935736014579,-6.5602429223024,1.44105388441952,0.830054551670892
"Chicken",305,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","Chicken_305_2021",7411,334,122,474,1402,100,0,0,438,530,178,1514,0,570,126,689,0,235,0,0,88,107,184,360,0,0,0,207,98,0,0,0,0,0,0,98,196,0,82,82,0,0,0,0,107,0,0,0,15732,"OCCH",-1.33419527970564,2.17569790858652,4.43665865921973,-6.32729204475792,0.978135739802591,0.462232111807747
"Davies",332,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","Davies_332_2021",7429,268,8,410,1296,0,0,0,782,366,192,1249,0,580,110,897,0,204,0,0,222,127,124,492,0,0,93,256,79,0,0,0,0,0,0,112,155,0,88,84,0,0,0,0,108,0,0,0,15731,"OCDA",-1.91309329418224,2.26723347064862,4.3174133703255,-6.86592924509297,1.08737713542743,0.357860425962272
"St Crispin",256,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","St Crispin_256_2021",8067,375,82,395,939,40,0,0,425,655,124,1445,0,460,81,712,0,267,0,0,112,220,134,399,0,0,0,165,70,0,0,0,0,0,0,194,132,0,0,236,0,0,0,0,0,0,0,0,15729,"STCR",-1.22894827371253,2.66067865195413,4.4828775598777,-6.88773521735004,1.1284632582422,0.469465214816401
"St Crispin",163,0,0,0,0,13752,0,0,0,0,0,0,0,"C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k-C3wy-C50a-C3wu-C3ba-C50q","2021","St Crispin_163_2021",8141,204,0,264,989,0,0,0,804,477,201,1395,0,447,73,980,0,215,0,0,178,96,0,486,0,0,101,197,82,0,0,0,0,0,0,167,133,0,0,0,0,99,0,0,0,0,0,0,15729,"STCR",-1.17248159026658,2.49000543894813,3.99009113425261,-7.98226890182872,0.807579262567723,0.18495200614366
"Lady Musgrave",103,0,0,0,0,0,13752,0,0,0,0,0,0,"C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C3bo-C3ba-C50a-C50q-C50b","2021","Lady Musgrave_103_2021",7166,225,0,409,549,0,4034,0,654,116,193,0,0,566,101,0,914,0,0,0,186,151,83,0,0,0,107,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,15730,"CBLM",-0.657873874022608,1.50911726139303,1.81506038962749,3.18710981562918,-4.07419736986797,5.58413657848164
"Lady Musgrave",106,0,0,0,0,0,13752,0,0,0,0,0,0,"C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C3bo-C3ba-C50a-C50q-C50b","2021","Lady Musgrave_106_2021",6512,587,0,272,890,0,2401,152,1445,298,323,0,0,773,210,0,537,243,0,0,400,160,90,0,0,0,210,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,"CBLM",-0.432048689272559,0.650100092266583,-0.268873168222853,2.16096666543364,-2.30794139535916,3.35514599513054
"Lady Musgrave",96,0,0,0,0,0,13752,0,0,0,0,0,0,"C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C3bo-C3ba-C50a-C50q-C50b","2021","Lady Musgrave_96_2021",6349,668,0,698,1466,0,2198,211,708,672,152,0,0,503,201,0,646,232,0,0,134,268,144,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,70,106,0,96,15728,"CBLM",0.092974691045295,1.67833606158058,2.34420239136651,3.09484319176929,-0.779312881069156,6.67955235637981
"Lady Musgrave",97,0,0,0,0,0,13752,0,0,0,0,0,0,"C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C3bo-C3ba-C50a-C50q-C50b","2021","Lady Musgrave_97_2021",6885,872,0,421,943,0,1923,0,1393,226,285,0,0,893,157,0,316,281,0,0,350,103,151,0,0,0,185,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,15728,"CBLM",-0.425706643495179,0.318181925477413,-0.150818636335445,2.05708867547719,-2.2366563972444,2.02957771356279
"Lady Musgrave",80,0,0,0,0,0,13752,0,0,0,0,0,0,"C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C3bo-C3ba-C50a-C50q-C50b","2021","Lady Musgrave_80_2021",8908,182,0,184,823,0,1194,0,820,162,337,0,0,918,135,0,395,179,0,0,152,235,136,0,0,0,154,253,74,0,0,0,0,0,0,0,86,0,0,0,0,0,99,0,111,0,193,0,15730,"CBLM",-2.38779381243559,0.65171534928487,0.827792577321153,2.36612486787692,-1.55703958162725,3.14164039646295
"Lady Musgrave",79,0,0,0,0,0,13752,0,0,0,0,0,0,"C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C3bo-C3ba-C50a-C50q-C50b","2021","Lady Musgrave_79_2021",7117,542,10,726,1107,6,2134,0,813,358,208,0,0,699,129,0,624,268,0,0,150,196,206,0,0,0,93,141,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,73,0,15731,"CBLM",-0.00935932748208831,0.703273190903712,1.14539626541093,2.35276289659558,-2.17616142557483,3.66822114402165
"Kelso",208,0,0,0,0,0,0,13752,0,0,0,0,0,"C3k/C50b-C3ba-C50a-C50q-C3-C3bh","C3k/C50b-C3ba-C50a-C50q-C3-C3bh","2021","Kelso_208_2021",8412,988,0,0,1060,0,78,0,1722,218,238,0,0,1013,127,0,0,216,73,0,218,101,0,0,0,0,139,245,146,0,0,0,0,0,0,106,217,0,88,121,0,69,0,0,135,0,0,0,15730,"KELS",-3.06311667187114,0.84309040777484,-0.179209893188976,0.260914631860105,-0.187648048727717,-1.91152850437978
"Moore",375,0,0,0,0,0,0,13752,0,0,0,0,0,"C3k/C50b-C3ba-C50a-C50q-C3-C3bh","C3k/C50b-C3ba-C50a-C50q-C3-C3bh","2021","Moore_375_2021",8367,1343,0,146,903,0,0,0,976,566,448,0,0,483,201,0,0,306,226,0,502,177,0,0,0,0,140,242,75,0,0,0,0,76,0,112,107,0,0,115,0,0,0,0,88,0,0,129,15728,"MOOR",-1.34212481667275,1.81444003729726,-0.471633294711474,0.335798068746404,0.551339219404925,0.866327941750586
