"Site","Site.name","Reef.name","SampleYear","Genotype","Tank","Treatment","Site_Rack","Site_Rack_Year","Site_year","Site_geno_year","Collection.date","Type","Qualityscore","PAM_date","PAM_time","F1","F2","F3","Fm.1","Fm.2","Fm.3","Y.II.1","Y.II.2","Y.II.3","Y.II.mean","Y.II.sd","F0mean","FMmean","file","Site_year_tank","meanTemp_hold","meanTemp_hold_corr","eventID"
"Moore","Moore","Moore",2021,404,13,"MMM","Moore_698","Moore_698_2021","Moore_2021","Moore_404_2021","2021-05-07","Seasim",0,"08.05.21","22:29:17",0.1873,0.2191,0.2191,0.4971,0.5848,0.5784,0.623,0.625,0.621,0.623,0.002,0.2085,0.553433333333333,"../RawData/PAM/2021/Moore_698.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_404"
"Moore","Moore","Moore",2021,405,13,"MMM","Moore_699","Moore_699_2021","Moore_2021","Moore_405_2021","2021-05-07","Seasim",0,"08.05.21","22:29:17",0.1657,0.2049,0.2377,0.4235,0.5368,0.5828,0.609,0.618,0.592,0.606333333333333,0.0132035348802256,0.202766666666667,0.514366666666667,"../RawData/PAM/2021/Moore_699.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_405"
"Moore","Moore","Moore",2021,406,13,"MMM","Moore_700","Moore_700_2021","Moore_2021","Moore_406_2021","2021-05-07","Seasim",0,"08.05.21","22:29:17",0.2235,0.225,0.1877,0.5882,0.6103,0.499,0.62,0.631,0.624,0.625,0.00556776436283003,0.212066666666667,0.565833333333333,"../RawData/PAM/2021/Moore_700.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_406"
"Moore","Moore","Moore",2021,407,13,"MMM","Moore_1033","Moore_1033_2021","Moore_2021","Moore_407_2021","2021-05-07","Seasim",0,"08.05.21","22:30:53",0.1755,0.1681,0.1569,0.4706,0.451,0.4505,0.627,0.627,0.652,0.635333333333333,0.0144337567297407,0.166833333333333,0.457366666666667,"../RawData/PAM/2021/Moore_1033.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_407"
"Moore","Moore","Moore",2021,408,13,"MMM","Moore_1034","Moore_1034_2021","Moore_2021","Moore_408_2021","2021-05-07","Seasim",0,"08.05.21","22:30:53",0.1784,0.2485,0.248,0.4588,0.6412,0.6319,0.611,0.612,0.607,0.61,0.00264575131106459,0.224966666666667,0.5773,"../RawData/PAM/2021/Moore_1034.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_408"
"Moore","Moore","Moore",2021,410,13,"MMM","Moore_1036","Moore_1036_2021","Moore_2021","Moore_410_2021","2021-05-07","Seasim",0,"08.05.21","22:30:53",0.198,0.2289,0.2108,0.5152,0.5931,0.5539,0.616,0.614,0.619,0.616333333333333,0.00251661147842359,0.212566666666667,0.554066666666667,"../RawData/PAM/2021/Moore_1036.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_410"
"Moore","Moore","Moore",2021,411,13,"MMM","Moore_1081","Moore_1081_2021","Moore_2021","Moore_411_2021","2021-05-07","Seasim",0,"08.05.21","22:31:29",0.1363,0.1711,0.1505,0.3799,0.4608,0.4103,0.641,0.629,0.633,0.634333333333333,0.00611010092660779,0.152633333333333,0.417,"../RawData/PAM/2021/Moore_1081.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_411"
"Moore","Moore","Moore",2021,412,13,"MMM","Moore_1082","Moore_1082_2021","Moore_2021","Moore_412_2021","2021-05-07","Seasim",0,"08.05.21","22:31:29",0.2176,0.2647,0.2201,0.5706,0.6936,0.5828,0.619,0.618,0.622,0.619666666666667,0.00208166599946613,0.234133333333333,0.615666666666667,"../RawData/PAM/2021/Moore_1082.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_412"
"Moore","Moore","Moore",2021,413,13,"MMM","Moore_1083","Moore_1083_2021","Moore_2021","Moore_413_2021","2021-05-07","Seasim",0,"08.05.21","22:31:29",0.1804,0.224,0.2074,0.4206,0.5074,0.4956,0.571,0.558,0.582,0.570333333333333,0.0120138808606267,0.203933333333333,0.474533333333333,"../RawData/PAM/2021/Moore_1083.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_413"
"Moore","Moore","Moore",2021,414,13,"MMM","Moore_1084","Moore_1084_2021","Moore_2021","Moore_414_2021","2021-05-07","Seasim",0,"08.05.21","22:31:29",0.1853,0.2275,0.2338,0.4652,0.551,0.5539,0.602,0.587,0.578,0.589,0.0121243556529822,0.215533333333333,0.523366666666667,"../RawData/PAM/2021/Moore_1084.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_414"
"Moore","Moore","Moore",2021,415,13,"MMM","Moore_809","Moore_809_2021","Moore_2021","Moore_415_2021","2021-05-07","Seasim",0,"08.05.21","22:29:30",0.2304,0.2103,0.1608,0.5176,0.5132,0.399,0.555,0.59,0.597,0.580666666666667,0.0225018517756502,0.2005,0.4766,"../RawData/PAM/2021/Moore_809.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_415"
"Moore","Moore","Moore",2021,416,13,"MMM","Moore_810","Moore_810_2021","Moore_2021","Moore_416_2021","2021-05-07","Seasim",0,"08.05.21","22:29:30",0.2279,0.2475,0.2225,0.5627,0.598,0.5426,0.595,0.586,0.59,0.590333333333333,0.0045092497528229,0.232633333333333,0.567766666666667,"../RawData/PAM/2021/Moore_810.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_416"
"Moore","Moore","Moore",2021,417,13,"MMM","Moore_811","Moore_811_2021","Moore_2021","Moore_417_2021","2021-05-07","Seasim",0,"08.05.21","22:29:30",0.2123,0.2108,0.1985,0.4971,0.5127,0.4838,0.573,0.589,0.59,0.584,0.00953939201416946,0.2072,0.497866666666667,"../RawData/PAM/2021/Moore_811.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_417"
"Moore","Moore","Moore",2021,418,13,"MMM","Moore_812","Moore_812_2021","Moore_2021","Moore_418_2021","2021-05-07","Seasim",0,"08.05.21","22:29:30",0.2324,0.2387,0.2525,0.5078,0.5319,0.5485,0.542,0.551,0.54,0.544333333333333,0.00585946527708232,0.2412,0.5294,"../RawData/PAM/2021/Moore_812.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_418"
"Moore","Moore","Moore",2021,419,13,"MMM","Moore_1065","Moore_1065_2021","Moore_2021","Moore_419_2021","2021-05-07","Seasim",0,"08.05.21","22:30:03",0.2696,0.2162,0.1667,0.6392,0.5745,0.4637,0.578,0.624,0.641,0.614333333333333,0.0325934553757857,0.2175,0.559133333333333,"../RawData/PAM/2021/Moore_1065.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_419"
"Moore","Moore","Moore",2021,420,13,"MMM","Moore_1066","Moore_1066_2021","Moore_2021","Moore_420_2021","2021-05-07","Seasim",0,"08.05.21","22:30:03",0.1833,0.2417,0.2466,0.4848,0.6054,0.627,0.622,0.601,0.607,0.61,0.010816653826392,0.223866666666667,0.5724,"../RawData/PAM/2021/Moore_1066.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_420"
"Moore","Moore","Moore",2021,421,13,"MMM","Moore_1067","Moore_1067_2021","Moore_2021","Moore_421_2021","2021-05-07","Seasim",0,"08.05.21","22:30:03",0.1843,0.1922,0.1912,0.4505,0.4716,0.4672,0.591,0.593,0.591,0.591666666666667,0.00115470053837925,0.189233333333333,0.4631,"../RawData/PAM/2021/Moore_1067.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_421"
"Moore","Moore","Moore",2021,422,13,"MMM","Moore_1068","Moore_1068_2021","Moore_2021","Moore_422_2021","2021-05-07","Seasim",0,"08.05.21","22:30:03",0.2039,0.2451,0.249,0.5142,0.6064,0.6216,0.603,0.596,0.599,0.599333333333333,0.00351188458428425,0.232666666666667,0.580733333333333,"../RawData/PAM/2021/Moore_1068.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_422"
"Moore","Moore","Moore",2021,423,13,"MMM","Moore_1021","Moore_1021_2021","Moore_2021","Moore_423_2021","2021-05-07","Seasim",0,"08.05.21","22:29:03",0.198,0.1848,0.173,0.5044,0.4632,0.4451,0.607,0.601,0.611,0.606333333333333,0.00503322295684717,0.185266666666667,0.4709,"../RawData/PAM/2021/Moore_1021.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_423"
"Moore","Moore","Moore",2021,424,13,"MMM","Moore_1022","Moore_1022_2021","Moore_2021","Moore_424_2021","2021-05-07","Seasim",0,"08.05.21","22:29:03",0.2088,0.2583,0.2417,0.5167,0.6152,0.5667,0.596,0.58,0.574,0.583333333333333,0.0113724814061547,0.236266666666667,0.5662,"../RawData/PAM/2021/Moore_1022.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_424"
"Moore","Moore","Moore",2021,425,13,"MMM","Moore_1023","Moore_1023_2021","Moore_2021","Moore_425_2021","2021-05-07","Seasim",0,"08.05.21","22:29:03",0.1838,0.202,0.2377,0.4358,0.476,0.5696,0.578,0.576,0.583,0.579,0.00360555127546399,0.207833333333333,0.4938,"../RawData/PAM/2021/Moore_1023.csv","Moore_2021_13",29.08388889,29.27888889,"Ahya_425"
"Moore","Moore","Moore",2021,375,8,"+3C","Moore_561","Moore_561_2021","Moore_2021","Moore_375_2021","2021-05-07","Seasim",0,"08.05.21","22:05:57",0.148,0.1475,0.1294,0.4049,0.4446,0.3578,0.634,0.668,0.638,0.646666666666667,0.0185831464863552,0.141633333333333,0.402433333333333,"../RawData/PAM/2021/Moore_561.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_375"
"Moore","Moore","Moore",2021,376,8,"+3C","Moore_562","Moore_562_2021","Moore_2021","Moore_376_2021","2021-05-07","Seasim",0,"08.05.21","22:05:57",0.2196,0.1525,0.2069,0.6113,0.4132,0.5603,0.641,0.631,0.631,0.634333333333333,0.00577350269189626,0.193,0.528266666666667,"../RawData/PAM/2021/Moore_562.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_376"
"Moore","Moore","Moore",2021,377,8,"+3C","Moore_563","Moore_563_2021","Moore_2021","Moore_377_2021","2021-05-07","Seasim",0,"08.05.21","22:05:57",0.1515,0.1814,0.1716,0.4289,0.4941,0.4652,0.647,0.633,0.631,0.637,0.00871779788708136,0.168166666666667,0.462733333333333,"../RawData/PAM/2021/Moore_563.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_377"
"Moore","Moore","Moore",2021,378,8,"+3C","Moore_564","Moore_564_2021","Moore_2021","Moore_378_2021","2021-05-07","Seasim",0,"08.05.21","22:05:57",0.1701,0.1804,0.1779,0.4877,0.5275,0.5216,0.651,0.658,0.659,0.656,0.00435889894354068,0.176133333333333,0.512266666666667,"../RawData/PAM/2021/Moore_564.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_378"
"Moore","Moore","Moore",2021,379,8,"+3C","Moore_873","Moore_873_2021","Moore_2021","Moore_379_2021","2021-05-07","Seasim",0,"08.05.21","22:05:23",0.1245,0.1348,0.1245,0.3466,0.3721,0.3647,0.641,0.638,0.659,0.646,0.0113578166916006,0.127933333333333,0.361133333333333,"../RawData/PAM/2021/Moore_873.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_379"
"Moore","Moore","Moore",2021,380,8,"+3C","Moore_874","Moore_874_2021","Moore_2021","Moore_380_2021","2021-05-07","Seasim",0,"08.05.21","22:05:23",0.1265,0.1873,0.1868,0.3652,0.5289,0.5485,0.654,0.646,0.66,0.653333333333333,0.0070237691685685,0.166866666666667,0.480866666666667,"../RawData/PAM/2021/Moore_874.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_380"
"Moore","Moore","Moore",2021,381,8,"+3C","Moore_875","Moore_875_2021","Moore_2021","Moore_381_2021","2021-05-07","Seasim",0,"08.05.21","22:05:23",0.1368,0.1221,0.1446,0.3789,0.3338,0.3892,0.639,0.634,0.628,0.633666666666667,0.00550757054728611,0.1345,0.3673,"../RawData/PAM/2021/Moore_875.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_381"
"Moore","Moore","Moore",2021,382,8,"+3C","Moore_876","Moore_876_2021","Moore_2021","Moore_382_2021","2021-05-07","Seasim",0,"08.05.21","22:05:23",0.1603,0.1559,0.1922,0.4647,0.4456,0.5176,0.655,0.65,0.629,0.644666666666667,0.0137961347243833,0.169466666666667,0.475966666666667,"../RawData/PAM/2021/Moore_876.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_382"
"Moore","Moore","Moore",2021,383,8,"+3C","Moore_833","Moore_833_2021","Moore_2021","Moore_383_2021","2021-05-07","Seasim",0,"08.05.21","22:04:33",0.1534,0.124,0.1745,0.4181,0.3299,0.501,0.633,0.624,0.652,0.636333333333333,0.0142945210949277,0.150633333333333,0.416333333333333,"../RawData/PAM/2021/Moore_833.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_383"
"Moore","Moore","Moore",2021,384,8,"+3C","Moore_834","Moore_834_2021","Moore_2021","Moore_384_2021","2021-05-07","Seasim",0,"08.05.21","22:04:33",0.2069,0.2191,0.1696,0.5446,0.6181,0.4799,0.62,0.646,0.647,0.637666666666667,0.0153079500042734,0.198533333333333,0.547533333333333,"../RawData/PAM/2021/Moore_834.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_384"
"Moore","Moore","Moore",2021,385,8,"+3C","Moore_835","Moore_835_2021","Moore_2021","Moore_385_2021","2021-05-07","Seasim",0,"08.05.21","22:04:33",0.1623,0.2069,0.1863,0.4451,0.5534,0.5172,0.635,0.626,0.64,0.633666666666667,0.00709459888459759,0.185166666666667,0.505233333333333,"../RawData/PAM/2021/Moore_835.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_385"
"Moore","Moore","Moore",2021,386,8,"+3C","Moore_836","Moore_836_2021","Moore_2021","Moore_386_2021","2021-05-07","Seasim",0,"08.05.21","22:04:33",0.1858,0.2279,0.199,0.4686,0.5672,0.5049,0.604,0.598,0.606,0.602666666666667,0.00416333199893227,0.204233333333333,0.513566666666667,"../RawData/PAM/2021/Moore_836.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_386"
"Moore","Moore","Moore",2021,387,8,"+3C","Moore_365","Moore_365_2021","Moore_2021","Moore_387_2021","2021-05-07","Seasim",0,"08.05.21","22:03:58",0.1137,0.1314,0.1289,0.3167,0.352,0.3495,0.641,0.627,0.631,0.633,0.00721110255092799,0.124666666666667,0.3394,"../RawData/PAM/2021/Moore_365.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_387"
"Moore","Moore","Moore",2021,388,8,"+3C","Moore_366","Moore_366_2021","Moore_2021","Moore_388_2021","2021-05-07","Seasim",0,"08.05.21","22:03:58",0.2093,0.2162,0.2088,0.5475,0.5583,0.5397,0.618,0.613,0.613,0.614666666666667,0.00288675134594813,0.211433333333333,0.5485,"../RawData/PAM/2021/Moore_366.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_388"
"Moore","Moore","Moore",2021,389,8,"+3C","Moore_367","Moore_367_2021","Moore_2021","Moore_389_2021","2021-05-07","Seasim",0,"08.05.21","22:03:58",0.1765,0.174,0.2093,0.4618,0.4564,0.5412,0.618,0.619,0.613,0.616666666666667,0.00321455025366432,0.1866,0.486466666666667,"../RawData/PAM/2021/Moore_367.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_389"
"Moore","Moore","Moore",2021,390,8,"+3C","Moore_368","Moore_368_2021","Moore_2021","Moore_390_2021","2021-05-07","Seasim",0,"08.05.21","22:03:58",0.2245,0.2049,0.1877,0.601,0.5426,0.5029,0.626,0.622,0.627,0.625,0.00264575131106459,0.2057,0.548833333333333,"../RawData/PAM/2021/Moore_368.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_390"
"Moore","Moore","Moore",2021,391,8,"+3C","Moore_1013","Moore_1013_2021","Moore_2021","Moore_391_2021","2021-05-07","Seasim",0,"08.05.21","22:05:07",0.1701,0.1676,0.1544,0.4632,0.45,0.4157,0.633,0.627,0.629,0.629666666666667,0.0030550504633039,0.164033333333333,0.442966666666667,"../RawData/PAM/2021/Moore_1013.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_391"
"Moore","Moore","Moore",2021,392,8,"+3C","Moore_1014","Moore_1014_2021","Moore_2021","Moore_392_2021","2021-05-07","Seasim",0,"08.05.21","22:05:07",0.2059,0.2181,0.2368,0.5701,0.6284,0.6765,0.639,0.653,0.65,0.647333333333333,0.007371114795832,0.220266666666667,0.625,"../RawData/PAM/2021/Moore_1014.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_392"
"Moore","Moore","Moore",2021,393,8,"+3C","Moore_1015","Moore_1015_2021","Moore_2021","Moore_393_2021","2021-05-07","Seasim",0,"08.05.21","22:05:07",0.1431,0.1544,0.1775,0.4304,0.4569,0.5172,0.667,0.662,0.657,0.662,0.005,0.158333333333333,0.468166666666667,"../RawData/PAM/2021/Moore_1015.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_393"
"Moore","Moore","Moore",2021,394,8,"+3C","Moore_1016","Moore_1016_2021","Moore_2021","Moore_394_2021","2021-05-07","Seasim",0,"08.05.21","22:05:07",0.2186,0.2348,0.2098,0.5539,0.6029,0.6029,0.605,0.611,0.652,0.622666666666667,0.0255799400572662,0.221066666666667,0.586566666666667,"../RawData/PAM/2021/Moore_1016.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_394"
"Moore","Moore","Moore",2021,395,8,"+3C","Moore_409","Moore_409_2021","Moore_2021","Moore_395_2021","2021-05-07","Seasim",0,"08.05.21","22:06:14",0.1127,0.1574,0.1544,0.3466,0.4578,0.4471,0.675,0.656,0.655,0.662,0.0112694276695847,0.1415,0.417166666666667,"../RawData/PAM/2021/Moore_409.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_395"
"Moore","Moore","Moore",2021,396,8,"+3C","Moore_410","Moore_410_2021","Moore_2021","Moore_396_2021","2021-05-07","Seasim",0,"08.05.21","22:06:14",0.2275,0.2196,0.2475,0.6466,0.5877,0.6828,0.648,0.626,0.637,0.637,0.011,0.231533333333333,0.639033333333333,"../RawData/PAM/2021/Moore_410.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_396"
"Moore","Moore","Moore",2021,397,8,"+3C","Moore_411","Moore_411_2021","Moore_2021","Moore_397_2021","2021-05-07","Seasim",0,"08.05.21","22:06:14",0.2382,0.2181,0.2132,0.6461,0.5574,0.5363,0.631,0.609,0.602,0.614,0.0151327459504216,0.223166666666667,0.579933333333333,"../RawData/PAM/2021/Moore_411.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_397"
"Moore","Moore","Moore",2021,398,8,"+3C","Moore_412","Moore_412_2021","Moore_2021","Moore_398_2021","2021-05-07","Seasim",0,"08.05.21","22:06:14",0.201,0.2186,0.2201,0.5172,0.5912,0.6108,0.611,0.63,0.64,0.627,0.0147309198626562,0.213233333333333,0.573066666666667,"../RawData/PAM/2021/Moore_412.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_398"
"Moore","Moore","Moore",2021,399,8,"+3C","Moore_193","Moore_193_2021","Moore_2021","Moore_399_2021","2021-05-07","Seasim",0,"08.05.21","22:06:33",0.1505,0.1211,0.1647,0.4172,0.3618,0.4627,0.639,0.665,0.644,0.649333333333333,0.0137961347243833,0.145433333333333,0.4139,"../RawData/PAM/2021/Moore_193.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_399"
"Moore","Moore","Moore",2021,400,8,"+3C","Moore_194","Moore_194_2021","Moore_2021","Moore_400_2021","2021-05-07","Seasim",0,"08.05.21","22:06:33",0.2431,0.275,0.2725,0.6353,0.7118,0.6642,0.617,0.614,0.59,0.607,0.0147986485869488,0.263533333333333,0.670433333333333,"../RawData/PAM/2021/Moore_194.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_400"
"Moore","Moore","Moore",2021,401,8,"+3C","Moore_195","Moore_195_2021","Moore_2021","Moore_401_2021","2021-05-07","Seasim",0,"08.05.21","22:06:33",0.1608,0.2113,0.1956,0.4363,0.5392,0.5132,0.631,0.608,0.619,0.619333333333333,0.0115036226178249,0.189233333333333,0.496233333333333,"../RawData/PAM/2021/Moore_195.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_401"
"Moore","Moore","Moore",2021,402,8,"+3C","Moore_196","Moore_196_2021","Moore_2021","Moore_402_2021","2021-05-07","Seasim",0,"08.05.21","22:06:33",0.1833,0.252,0.2093,0.4701,0.6201,0.5436,0.61,0.594,0.615,0.606333333333333,0.0109696551146029,0.214866666666667,0.5446,"../RawData/PAM/2021/Moore_196.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_402"
"Moore","Moore","Moore",2021,403,8,"+3C","Moore_377","Moore_377_2021","Moore_2021","Moore_403_2021","2021-05-07","Seasim",0,"08.05.21","22:03:37",0.1333,0.1505,0.1618,0.3672,0.4049,0.4304,0.637,0.628,0.624,0.629666666666667,0.0066583281184794,0.148533333333333,0.400833333333333,"../RawData/PAM/2021/Moore_377.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_403"
"Moore","Moore","Moore",2021,404,8,"+3C","Moore_378","Moore_378_2021","Moore_2021","Moore_404_2021","2021-05-07","Seasim",0,"08.05.21","22:03:37",0.1946,0.2392,0.223,0.5294,0.6348,0.577,0.632,0.623,0.613,0.622666666666667,0.00950438495292218,0.218933333333333,0.5804,"../RawData/PAM/2021/Moore_378.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_404"
"Moore","Moore","Moore",2021,405,8,"+3C","Moore_379","Moore_379_2021","Moore_2021","Moore_405_2021","2021-05-07","Seasim",0,"08.05.21","22:03:37",0.1559,0.1843,0.2181,0.4039,0.4578,0.5343,0.614,0.597,0.592,0.601,0.0115325625946708,0.1861,0.465333333333333,"../RawData/PAM/2021/Moore_379.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_405"
"Moore","Moore","Moore",2021,406,8,"+3C","Moore_380","Moore_380_2021","Moore_2021","Moore_406_2021","2021-05-07","Seasim",0,"08.05.21","22:03:37",0.2279,0.2152,0.2044,0.5809,0.5456,0.5265,0.608,0.606,0.612,0.608666666666667,0.0030550504633039,0.215833333333333,0.551,"../RawData/PAM/2021/Moore_380.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_406"
"Moore","Moore","Moore",2021,407,8,"+3C","Moore_17","Moore_17_2021","Moore_2021","Moore_407_2021","2021-05-07","Seasim",0,"08.05.21","22:04:50",0.1456,0.1544,0.1255,0.4304,0.4578,0.3887,0.662,0.663,0.677,0.667333333333333,0.00838649708360609,0.141833333333333,0.425633333333333,"../RawData/PAM/2021/Moore_17.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_407"
"Moore","Moore","Moore",2021,408,8,"+3C","Moore_18","Moore_18_2021","Moore_2021","Moore_408_2021","2021-05-07","Seasim",0,"08.05.21","22:04:50",0.1593,0.2176,0.2025,0.45,0.6044,0.5373,0.646,0.64,0.623,0.636333333333333,0.0119303534454489,0.193133333333333,0.530566666666667,"../RawData/PAM/2021/Moore_18.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_408"
"Moore","Moore","Moore",2021,410,8,"+3C","Moore_20","Moore_20_2021","Moore_2021","Moore_410_2021","2021-05-07","Seasim",0,"08.05.21","22:04:50",0.1907,0.1941,0.2147,0.524,0.5392,0.6015,0.636,0.64,0.643,0.639666666666667,0.00351188458428425,0.199833333333333,0.5549,"../RawData/PAM/2021/Moore_20.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_410"
"Moore","Moore","Moore",2021,411,8,"+3C","Moore_73","Moore_73_2021","Moore_2021","Moore_411_2021","2021-05-07","Seasim",0,"08.05.21","22:03:09",0.1735,0.1676,0.1725,0.4711,0.4392,0.4627,0.632,0.618,0.627,0.625666666666667,0.00709459888459759,0.1712,0.457666666666667,"../RawData/PAM/2021/Moore_73.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_411"
"Moore","Moore","Moore",2021,412,8,"+3C","Moore_74","Moore_74_2021","Moore_2021","Moore_412_2021","2021-05-07","Seasim",0,"08.05.21","22:03:09",0.252,0.2735,0.2324,0.6588,0.6931,0.6152,0.618,0.605,0.622,0.615,0.0088881944173156,0.252633333333333,0.6557,"../RawData/PAM/2021/Moore_74.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_412"
"Moore","Moore","Moore",2021,413,8,"+3C","Moore_75","Moore_75_2021","Moore_2021","Moore_413_2021","2021-05-07","Seasim",0,"08.05.21","22:03:09",0.1907,0.2328,0.2167,0.4529,0.5529,0.524,0.579,0.579,0.587,0.581666666666667,0.00461880215351701,0.2134,0.509933333333333,"../RawData/PAM/2021/Moore_75.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_413"
"Moore","Moore","Moore",2021,414,8,"+3C","Moore_76","Moore_76_2021","Moore_2021","Moore_414_2021","2021-05-07","Seasim",0,"08.05.21","22:03:09",0.2475,0.226,0.273,0.648,0.577,0.6225,0.618,0.608,0.561,0.595666666666667,0.0304357246231026,0.248833333333333,0.615833333333333,"../RawData/PAM/2021/Moore_76.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_414"
"Moore","Moore","Moore",2021,415,8,"+3C","Moore_177","Moore_177_2021","Moore_2021","Moore_415_2021","2021-05-07","Seasim",0,"08.05.21","22:04:14",0.1221,0.1574,0.1828,0.3382,0.4211,0.4868,0.639,0.626,0.624,0.629666666666667,0.00814452781524708,0.1541,0.415366666666667,"../RawData/PAM/2021/Moore_177.csv","Moore_2021_8",31.50833333,31.70333333,"Ahya_415"
