"Site","Site_year","SampleYear","Tank","Site_Rack","Genotype","Rack.Pos","Treatment","MedNDVI","Label","Site_geno_year","Site_year_tank","eventID"
"Martin","Martin_2021",2021,12,"Martin_852",146,852,"+9C",0.203964352607727,"Martin_2021_630am_852","Martin_146_2021","Martin_2021_12","Ahya_146"
"Martin","Martin_2021",2021,12,"Martin_905",147,905,"+9C",0.0886432826519012,"Martin_2021_630am_905","Martin_147_2021","Martin_2021_12","Ahya_147"
"Martin","Martin_2021",2021,12,"Martin_906",148,906,"+9C",0.0459876582026482,"Martin_2021_630am_906","Martin_148_2021","Martin_2021_12","Ahya_148"
"Martin","Martin_2021",2021,12,"Martin_907",149,907,"+9C",0.0764056667685509,"Martin_2021_630am_907","Martin_149_2021","Martin_2021_12","Ahya_149"
"Martin","Martin_2021",2021,12,"Martin_908",150,908,"+9C",0.0411496832966805,"Martin_2021_630am_908","Martin_150_2021","Martin_2021_12","Ahya_150b"
"Martin","Martin_2021",2021,12,"Martin_449",159,449,"+9C",0.0492759980261326,"Martin_2021_630am_449","Martin_159_2021","Martin_2021_12","Ahya_159b"
"Martin","Martin_2021",2021,12,"Martin_450",160,450,"+9C",0.0888878703117371,"Martin_2021_630am_450","Martin_160_2021","Martin_2021_12","Ahya_160b"
"Martin","Martin_2021",2021,13,"Martin_885",131,885,"MMM",0.694152235984802,"Martin_2021_630am_885","Martin_131_2021","Martin_2021_13","Ahya_131b"
"Martin","Martin_2021",2021,13,"Martin_886",132,886,"MMM",0.677900850772858,"Martin_2021_630am_886","Martin_132_2021","Martin_2021_13","Ahya_132b"
"Martin","Martin_2021",2021,13,"Martin_887",133,887,"MMM",0.706309139728546,"Martin_2021_630am_887","Martin_133_2021","Martin_2021_13","Ahya_133b"
"Martin","Martin_2021",2021,13,"Martin_888",134,888,"MMM",0.679635405540466,"Martin_2021_630am_888","Martin_134_2021","Martin_2021_13","Ahya_134b"
"Martin","Martin_2021",2021,13,"Martin_669",151,669,"MMM",0.559059500694275,"Martin_2021_630am_669","Martin_151_2021","Martin_2021_13","Ahya_151b"
"Martin","Martin_2021",2021,13,"Martin_670",152,670,"MMM",0.583326399326324,"Martin_2021_630am_670","Martin_152_2021","Martin_2021_13","Ahya_152b"
"Martin","Martin_2021",2021,13,"Martin_671",153,671,"MMM",0.514726102352142,"Martin_2021_630am_671","Martin_153_2021","Martin_2021_13","Ahya_153b"
"Martin","Martin_2021",2021,13,"Martin_672",154,672,"MMM",0.653618931770325,"Martin_2021_630am_672","Martin_154_2021","Martin_2021_13","Ahya_154b"
"Martin","Martin_2021",2021,13,"Martin_541",135,541,"MMM",0.724989831447601,"Martin_2021_630am_541","Martin_135_2021","Martin_2021_13","Ahya_135"
"Martin","Martin_2021",2021,13,"Martin_542",136,542,"MMM",0.667461395263672,"Martin_2021_630am_542","Martin_136_2021","Martin_2021_13","Ahya_136"
"Martin","Martin_2021",2021,13,"Martin_543",137,543,"MMM",0.630516231060028,"Martin_2021_630am_543","Martin_137_2021","Martin_2021_13","Ahya_137"
"Martin","Martin_2021",2021,13,"Martin_544",138,544,"MMM",0.592435240745544,"Martin_2021_630am_544","Martin_138_2021","Martin_2021_13","Ahya_138"
"Martin","Martin_2021",2021,13,"Martin_921",143,921,"MMM",0.747464179992676,"Martin_2021_630am_921","Martin_143_2021","Martin_2021_13","Ahya_143b"
"Martin","Martin_2021",2021,13,"Martin_922",144,922,"MMM",0.656946539878845,"Martin_2021_630am_922","Martin_144_2021","Martin_2021_13","Ahya_144b"
"Martin","Martin_2021",2021,13,"Martin_923",145,923,"MMM",0.707482218742371,"Martin_2021_630am_923","Martin_145_2021","Martin_2021_13","Ahya_145b"
"Martin","Martin_2021",2021,13,"Martin_924",146,924,"MMM",0.775331318378448,"Martin_2021_630am_924","Martin_146_2021","Martin_2021_13","Ahya_146"
"Martin","Martin_2021",2021,13,"Martin_569",155,569,"MMM",0.659360885620117,"Martin_2021_630am_569","Martin_155_2021","Martin_2021_13","Ahya_155b"
"Martin","Martin_2021",2021,13,"Martin_570",156,570,"MMM",0.661309123039246,"Martin_2021_630am_570","Martin_156_2021","Martin_2021_13","Ahya_156b"
"Martin","Martin_2021",2021,13,"Martin_571",157,571,"MMM",0.748929798603058,"Martin_2021_630am_571","Martin_157_2021","Martin_2021_13","Ahya_157b"
"Martin","Martin_2021",2021,13,"Martin_572",158,572,"MMM",0.642320871353149,"Martin_2021_630am_572","Martin_158_2021","Martin_2021_13","Ahya_158b"
"Martin","Martin_2021",2021,13,"Martin_773",147,773,"MMM",0.587876498699188,"Martin_2021_630am_773","Martin_147_2021","Martin_2021_13","Ahya_147"
"Martin","Martin_2021",2021,13,"Martin_774",148,774,"MMM",0.679699659347534,"Martin_2021_630am_774","Martin_148_2021","Martin_2021_13","Ahya_148"
"Martin","Martin_2021",2021,13,"Martin_775",149,775,"MMM",0.766833245754242,"Martin_2021_630am_775","Martin_149_2021","Martin_2021_13","Ahya_149"
"Martin","Martin_2021",2021,13,"Martin_776",150,776,"MMM",0.609997510910034,"Martin_2021_630am_776","Martin_150_2021","Martin_2021_13","Ahya_150b"
"Martin","Martin_2021",2021,13,"Martin_505",139,505,"MMM",0.590065002441406,"Martin_2021_630am_505","Martin_139_2021","Martin_2021_13","Ahya_139"
"Martin","Martin_2021",2021,13,"Martin_506",140,506,"MMM",0.503485321998596,"Martin_2021_630am_506","Martin_140_2021","Martin_2021_13","Ahya_140"
"Martin","Martin_2021",2021,13,"Martin_507",141,507,"MMM",0.68297290802002,"Martin_2021_630am_507","Martin_141_2021","Martin_2021_13","Ahya_141b"
"Martin","Martin_2021",2021,13,"Martin_508",142,508,"MMM",0.647703170776367,"Martin_2021_630am_508","Martin_142_2021","Martin_2021_13","Ahya_142b"
"Martin","Martin_2021",2021,13,"Martin_981",159,981,"MMM",0.660853981971741,"Martin_2021_630am_981","Martin_159_2021","Martin_2021_13","Ahya_159b"
"Martin","Martin_2021",2021,13,"Martin_982",160,982,"MMM",0.728272259235382,"Martin_2021_630am_982","Martin_160_2021","Martin_2021_13","Ahya_160b"
"Martin","Martin_2021",2021,14,"Martin_821",155,821,"+3C",0.696186304092407,"Martin_2021_630am_821","Martin_155_2021","Martin_2021_14","Ahya_155b"
"Martin","Martin_2021",2021,14,"Martin_822",156,822,"+3C",0.662935495376587,"Martin_2021_630am_822","Martin_156_2021","Martin_2021_14","Ahya_156b"
"Martin","Martin_2021",2021,14,"Martin_823",157,823,"+3C",0.754516839981079,"Martin_2021_630am_823","Martin_157_2021","Martin_2021_14","Ahya_157b"
"Martin","Martin_2021",2021,14,"Martin_824",158,824,"+3C",0.653013706207275,"Martin_2021_630am_824","Martin_158_2021","Martin_2021_14","Ahya_158b"
"Martin","Martin_2021",2021,14,"Martin_777",139,777,"+3C",0.548675775527954,"Martin_2021_630am_777","Martin_139_2021","Martin_2021_14","Ahya_139"
"Martin","Martin_2021",2021,14,"Martin_778",140,778,"+3C",0.571866154670715,"Martin_2021_630am_778","Martin_140_2021","Martin_2021_14","Ahya_140"
"Martin","Martin_2021",2021,14,"Martin_779",141,779,"+3C",0.698290407657623,"Martin_2021_630am_779","Martin_141_2021","Martin_2021_14","Ahya_141b"
"Martin","Martin_2021",2021,14,"Martin_780",142,780,"+3C",0.631892800331116,"Martin_2021_630am_780","Martin_142_2021","Martin_2021_14","Ahya_142b"
"Martin","Martin_2021",2021,14,"Martin_833",143,833,"+3C",0.701943874359131,"Martin_2021_630am_833","Martin_143_2021","Martin_2021_14","Ahya_143b"
"Martin","Martin_2021",2021,14,"Martin_834",144,834,"+3C",0.61590051651001,"Martin_2021_630am_834","Martin_144_2021","Martin_2021_14","Ahya_144b"
"Martin","Martin_2021",2021,14,"Martin_835",145,835,"+3C",0.679282665252686,"Martin_2021_630am_835","Martin_145_2021","Martin_2021_14","Ahya_145b"
"Martin","Martin_2021",2021,14,"Martin_836",146,836,"+3C",0.792692840099335,"Martin_2021_630am_836","Martin_146_2021","Martin_2021_14","Ahya_146"
"Martin","Martin_2021",2021,14,"Martin_753",147,753,"+3C",0.654555380344391,"Martin_2021_630am_753","Martin_147_2021","Martin_2021_14","Ahya_147"
"Martin","Martin_2021",2021,14,"Martin_754",148,754,"+3C",0.674431622028351,"Martin_2021_630am_754","Martin_148_2021","Martin_2021_14","Ahya_148"
"Martin","Martin_2021",2021,14,"Martin_755",149,755,"+3C",0.722996354103088,"Martin_2021_630am_755","Martin_149_2021","Martin_2021_14","Ahya_149"
"Martin","Martin_2021",2021,14,"Martin_756",150,756,"+3C",0.591489255428314,"Martin_2021_630am_756","Martin_150_2021","Martin_2021_14","Ahya_150b"
"Martin","Martin_2021",2021,14,"Martin_957",135,957,"+3C",0.756223440170288,"Martin_2021_630am_957","Martin_135_2021","Martin_2021_14","Ahya_135"
"Martin","Martin_2021",2021,14,"Martin_958",136,958,"+3C",0.666539072990417,"Martin_2021_630am_958","Martin_136_2021","Martin_2021_14","Ahya_136"
"Martin","Martin_2021",2021,14,"Martin_959",137,959,"+3C",0.665159046649933,"Martin_2021_630am_959","Martin_137_2021","Martin_2021_14","Ahya_137"
"Martin","Martin_2021",2021,14,"Martin_960",138,960,"+3C",0.602932155132294,"Martin_2021_630am_960","Martin_138_2021","Martin_2021_14","Ahya_138"
"Martin","Martin_2021",2021,14,"Martin_717",151,717,"+3C",0.691353738307953,"Martin_2021_630am_717","Martin_151_2021","Martin_2021_14","Ahya_151b"
"Martin","Martin_2021",2021,14,"Martin_718",152,718,"+3C",0.584019124507904,"Martin_2021_630am_718","Martin_152_2021","Martin_2021_14","Ahya_152b"
"Martin","Martin_2021",2021,14,"Martin_719",153,719,"+3C",0.548377275466919,"Martin_2021_630am_719","Martin_153_2021","Martin_2021_14","Ahya_153b"
"Martin","Martin_2021",2021,14,"Martin_720",154,720,"+3C",0.689896464347839,"Martin_2021_630am_720","Martin_154_2021","Martin_2021_14","Ahya_154b"
"Martin","Martin_2021",2021,14,"Martin_357",131,357,"+3C",0.711412966251373,"Martin_2021_630am_357","Martin_131_2021","Martin_2021_14","Ahya_131b"
"Martin","Martin_2021",2021,14,"Martin_358",132,358,"+3C",0.670799612998962,"Martin_2021_630am_358","Martin_132_2021","Martin_2021_14","Ahya_132b"
"Martin","Martin_2021",2021,14,"Martin_359",133,359,"+3C",0.663451910018921,"Martin_2021_630am_359","Martin_133_2021","Martin_2021_14","Ahya_133b"
"Martin","Martin_2021",2021,14,"Martin_360",134,360,"+3C",0.580260455608368,"Martin_2021_630am_360","Martin_134_2021","Martin_2021_14","Ahya_134b"
"Martin","Martin_2021",2021,14,"Martin_741",159,741,"+3C",0.614286124706268,"Martin_2021_630am_741","Martin_159_2021","Martin_2021_14","Ahya_159b"
"Martin","Martin_2021",2021,14,"Martin_742",160,742,"+3C",0.725023329257965,"Martin_2021_630am_742","Martin_160_2021","Martin_2021_14","Ahya_160b"
"Martin","Martin_2021",2021,2,"Martin_309",155,309,"+6C",0.730294942855835,"Martin_2021_630am_309","Martin_155_2021","Martin_2021_2","Ahya_155b"
"Martin","Martin_2021",2021,2,"Martin_310",156,310,"+6C",0.612278580665588,"Martin_2021_630am_310","Martin_156_2021","Martin_2021_2","Ahya_156b"
"Martin","Martin_2021",2021,2,"Martin_311",157,311,"+6C",0.717806220054626,"Martin_2021_630am_311","Martin_157_2021","Martin_2021_2","Ahya_157b"
"Martin","Martin_2021",2021,2,"Martin_312",158,312,"+6C",0.624916434288025,"Martin_2021_630am_312","Martin_158_2021","Martin_2021_2","Ahya_158b"
"Martin","Martin_2021",2021,2,"Martin_169",159,169,"+6C",0.687301158905029,"Martin_2021_630am_169","Martin_159_2021","Martin_2021_2","Ahya_159b"
"Martin","Martin_2021",2021,2,"Martin_170",160,170,"+6C",0.679073452949524,"Martin_2021_630am_170","Martin_160_2021","Martin_2021_2","Ahya_160b"
"Martin","Martin_2021",2021,2,"Martin_389",147,389,"+6C",0.645566642284393,"Martin_2021_630am_389","Martin_147_2021","Martin_2021_2","Ahya_147"
"Martin","Martin_2021",2021,2,"Martin_390",148,390,"+6C",0.576467335224152,"Martin_2021_630am_390","Martin_148_2021","Martin_2021_2","Ahya_148"
"Martin","Martin_2021",2021,2,"Martin_391",149,391,"+6C",0.762996733188629,"Martin_2021_630am_391","Martin_149_2021","Martin_2021_2","Ahya_149"
"Martin","Martin_2021",2021,2,"Martin_392",150,392,"+6C",0.649947285652161,"Martin_2021_630am_392","Martin_150_2021","Martin_2021_2","Ahya_150b"
"Martin","Martin_2021",2021,2,"Martin_181",151,181,"+6C",0.526270270347595,"Martin_2021_630am_181","Martin_151_2021","Martin_2021_2","Ahya_151b"
"Martin","Martin_2021",2021,2,"Martin_182",152,182,"+6C",0.565267980098724,"Martin_2021_630am_182","Martin_152_2021","Martin_2021_2","Ahya_152b"
"Martin","Martin_2021",2021,2,"Martin_183",153,183,"+6C",0.573454856872559,"Martin_2021_630am_183","Martin_153_2021","Martin_2021_2","Ahya_153b"
"Martin","Martin_2021",2021,2,"Martin_184",154,184,"+6C",0.68010151386261,"Martin_2021_630am_184","Martin_154_2021","Martin_2021_2","Ahya_154b"
"Martin","Martin_2021",2021,2,"Martin_253",131,253,"+6C",0.637056231498718,"Martin_2021_630am_253","Martin_131_2021","Martin_2021_2","Ahya_131b"
"Martin","Martin_2021",2021,2,"Martin_254",132,254,"+6C",0.692286491394043,"Martin_2021_630am_254","Martin_132_2021","Martin_2021_2","Ahya_132b"
"Martin","Martin_2021",2021,2,"Martin_255",133,255,"+6C",0.730764389038086,"Martin_2021_630am_255","Martin_133_2021","Martin_2021_2","Ahya_133b"
"Martin","Martin_2021",2021,2,"Martin_256",134,256,"+6C",0.595696568489075,"Martin_2021_630am_256","Martin_134_2021","Martin_2021_2","Ahya_134b"
"Martin","Martin_2021",2021,2,"Martin_105",143,105,"+6C",0.702434539794922,"Martin_2021_630am_105","Martin_143_2021","Martin_2021_2","Ahya_143b"
"Martin","Martin_2021",2021,2,"Martin_106",144,106,"+6C",0.642578303813934,"Martin_2021_630am_106","Martin_144_2021","Martin_2021_2","Ahya_144b"
"Martin","Martin_2021",2021,2,"Martin_107",145,107,"+6C",0.636296510696411,"Martin_2021_630am_107","Martin_145_2021","Martin_2021_2","Ahya_145b"
"Martin","Martin_2021",2021,2,"Martin_108",146,108,"+6C",0.703949928283691,"Martin_2021_630am_108","Martin_146_2021","Martin_2021_2","Ahya_146"
"Martin","Martin_2021",2021,2,"Martin_229",135,229,"+6C",0.743101954460144,"Martin_2021_630am_229","Martin_135_2021","Martin_2021_2","Ahya_135"
"Martin","Martin_2021",2021,2,"Martin_230",136,230,"+6C",0.642148494720459,"Martin_2021_630am_230","Martin_136_2021","Martin_2021_2","Ahya_136"
"Martin","Martin_2021",2021,2,"Martin_231",137,231,"+6C",0.659987330436707,"Martin_2021_630am_231","Martin_137_2021","Martin_2021_2","Ahya_137"
"Martin","Martin_2021",2021,2,"Martin_232",138,232,"+6C",0.690395653247833,"Martin_2021_630am_232","Martin_138_2021","Martin_2021_2","Ahya_138"
"Martin","Martin_2021",2021,2,"Martin_385",139,385,"+6C",0.58225691318512,"Martin_2021_630am_385","Martin_139_2021","Martin_2021_2","Ahya_139"
"Martin","Martin_2021",2021,2,"Martin_386",140,386,"+6C",0.541313469409943,"Martin_2021_630am_386","Martin_140_2021","Martin_2021_2","Ahya_140"
"Martin","Martin_2021",2021,2,"Martin_387",141,387,"+6C",0.61080801486969,"Martin_2021_630am_387","Martin_141_2021","Martin_2021_2","Ahya_141b"
"Martin","Martin_2021",2021,2,"Martin_388",142,388,"+6C",0.670368909835815,"Martin_2021_630am_388","Martin_142_2021","Martin_2021_2","Ahya_142b"
"Martin","Martin_2021",2021,3,"Martin_609",139,609,"+9C",0.0442241653800011,"Martin_2021_630am_609","Martin_139_2021","Martin_2021_3","Ahya_139"
"Martin","Martin_2021",2021,3,"Martin_610",140,610,"+9C",0.0489722117781639,"Martin_2021_630am_610","Martin_140_2021","Martin_2021_3","Ahya_140"
"Martin","Martin_2021",2021,3,"Martin_611",141,611,"+9C",0.0271783452481031,"Martin_2021_630am_611","Martin_141_2021","Martin_2021_3","Ahya_141b"
"Martin","Martin_2021",2021,3,"Martin_612",142,612,"+9C",0.0502051636576653,"Martin_2021_630am_612","Martin_142_2021","Martin_2021_3","Ahya_142b"
"Martin","Martin_2021",2021,3,"Martin_549",147,549,"+9C",0.094206914305687,"Martin_2021_630am_549","Martin_147_2021","Martin_2021_3","Ahya_147"
"Martin","Martin_2021",2021,3,"Martin_550",148,550,"+9C",0.0572282001376152,"Martin_2021_630am_550","Martin_148_2021","Martin_2021_3","Ahya_148"
"Martin","Martin_2021",2021,3,"Martin_551",149,551,"+9C",0.0594834759831429,"Martin_2021_630am_551","Martin_149_2021","Martin_2021_3","Ahya_149"
"Martin","Martin_2021",2021,3,"Martin_552",150,552,"+9C",0.0974002629518509,"Martin_2021_630am_552","Martin_150_2021","Martin_2021_3","Ahya_150b"
"Martin","Martin_2021",2021,3,"Martin_613",155,613,"+9C",0.156233623623848,"Martin_2021_630am_613","Martin_155_2021","Martin_2021_3","Ahya_155b"
"Martin","Martin_2021",2021,3,"Martin_614",156,614,"+9C",0.09388118237257,"Martin_2021_630am_614","Martin_156_2021","Martin_2021_3","Ahya_156b"
"Martin","Martin_2021",2021,3,"Martin_615",157,615,"+9C",0.121462762355804,"Martin_2021_630am_615","Martin_157_2021","Martin_2021_3","Ahya_157b"
"Martin","Martin_2021",2021,3,"Martin_616",158,616,"+9C",0.0847582593560219,"Martin_2021_630am_616","Martin_158_2021","Martin_2021_3","Ahya_158b"
"Martin","Martin_2021",2021,3,"Martin_693",143,693,"+9C",0.0584708973765373,"Martin_2021_630am_693","Martin_143_2021","Martin_2021_3","Ahya_143b"
"Martin","Martin_2021",2021,3,"Martin_694",144,694,"+9C",0.0476238764822483,"Martin_2021_630am_694","Martin_144_2021","Martin_2021_3","Ahya_144b"
"Martin","Martin_2021",2021,3,"Martin_695",145,695,"+9C",0.0702112391591072,"Martin_2021_630am_695","Martin_145_2021","Martin_2021_3","Ahya_145b"
"Martin","Martin_2021",2021,3,"Martin_696",146,696,"+9C",0.169052273035049,"Martin_2021_630am_696","Martin_146_2021","Martin_2021_3","Ahya_146"
"Martin","Martin_2021",2021,3,"Martin_453",135,453,"+9C",0.0778574272990227,"Martin_2021_630am_453","Martin_135_2021","Martin_2021_3","Ahya_135"
"Martin","Martin_2021",2021,3,"Martin_454",136,454,"+9C",0.106881685554981,"Martin_2021_630am_454","Martin_136_2021","Martin_2021_3","Ahya_136"
"Martin","Martin_2021",2021,3,"Martin_455",137,455,"+9C",0.082555741071701,"Martin_2021_630am_455","Martin_137_2021","Martin_2021_3","Ahya_137"
"Martin","Martin_2021",2021,3,"Martin_456",138,456,"+9C",0.0474077239632607,"Martin_2021_630am_456","Martin_138_2021","Martin_2021_3","Ahya_138"
"Martin","Martin_2021",2021,3,"Martin_785",151,785,"+9C",0.0871713012456894,"Martin_2021_630am_785","Martin_151_2021","Martin_2021_3","Ahya_151b"
"Martin","Martin_2021",2021,3,"Martin_786",152,786,"+9C",0.0784683749079704,"Martin_2021_630am_786","Martin_152_2021","Martin_2021_3","Ahya_152b"
"Martin","Martin_2021",2021,3,"Martin_787",153,787,"+9C",0.0414634309709072,"Martin_2021_630am_787","Martin_153_2021","Martin_2021_3","Ahya_153b"
"Martin","Martin_2021",2021,3,"Martin_788",154,788,"+9C",0.0874135494232178,"Martin_2021_630am_788","Martin_154_2021","Martin_2021_3","Ahya_154b"
"Martin","Martin_2021",2021,3,"Martin_653",131,653,"+9C",0.0716266930103302,"Martin_2021_630am_653","Martin_131_2021","Martin_2021_3","Ahya_131b"
"Martin","Martin_2021",2021,3,"Martin_654",132,654,"+9C",0.074725329875946,"Martin_2021_630am_654","Martin_132_2021","Martin_2021_3","Ahya_132b"
"Martin","Martin_2021",2021,3,"Martin_655",133,655,"+9C",0.0765668600797653,"Martin_2021_630am_655","Martin_133_2021","Martin_2021_3","Ahya_133b"
"Martin","Martin_2021",2021,3,"Martin_656",134,656,"+9C",0.0655870288610458,"Martin_2021_630am_656","Martin_134_2021","Martin_2021_3","Ahya_134b"
"Martin","Martin_2021",2021,3,"Martin_49",159,49,"+9C",0.04523104429245,"Martin_2021_630am_49","Martin_159_2021","Martin_2021_3","Ahya_159b"
"Martin","Martin_2021",2021,3,"Martin_50",160,50,"+9C",0.123359680175781,"Martin_2021_630am_50","Martin_160_2021","Martin_2021_3","Ahya_160b"
"Martin","Martin_2021",2021,4,"Martin_293",147,293,"+6C",0.645053505897522,"Martin_2021_630am_293","Martin_147_2021","Martin_2021_4","Ahya_147"
"Martin","Martin_2021",2021,4,"Martin_294",148,294,"+6C",0.676363110542297,"Martin_2021_630am_294","Martin_148_2021","Martin_2021_4","Ahya_148"
"Martin","Martin_2021",2021,4,"Martin_295",149,295,"+6C",0.733538269996643,"Martin_2021_630am_295","Martin_149_2021","Martin_2021_4","Ahya_149"
"Martin","Martin_2021",2021,4,"Martin_296",150,296,"+6C",0.63109964132309,"Martin_2021_630am_296","Martin_150_2021","Martin_2021_4","Ahya_150b"
"Martin","Martin_2021",2021,4,"Martin_533",131,533,"+6C",0.619949579238892,"Martin_2021_630am_533","Martin_131_2021","Martin_2021_4","Ahya_131b"
"Martin","Martin_2021",2021,4,"Martin_534",132,534,"+6C",0.642974257469177,"Martin_2021_630am_534","Martin_132_2021","Martin_2021_4","Ahya_132b"
"Martin","Martin_2021",2021,4,"Martin_535",133,535,"+6C",0.68118542432785,"Martin_2021_630am_535","Martin_133_2021","Martin_2021_4","Ahya_133b"
"Martin","Martin_2021",2021,4,"Martin_536",134,536,"+6C",0.624309241771698,"Martin_2021_630am_536","Martin_134_2021","Martin_2021_4","Ahya_134b"
"Martin","Martin_2021",2021,4,"Martin_381",151,381,"+6C",0.597939610481262,"Martin_2021_630am_381","Martin_151_2021","Martin_2021_4","Ahya_151b"
"Martin","Martin_2021",2021,4,"Martin_382",152,382,"+6C",0.579447150230408,"Martin_2021_630am_382","Martin_152_2021","Martin_2021_4","Ahya_152b"
"Martin","Martin_2021",2021,4,"Martin_383",153,383,"+6C",0.599508881568909,"Martin_2021_630am_383","Martin_153_2021","Martin_2021_4","Ahya_153b"
"Martin","Martin_2021",2021,4,"Martin_384",154,384,"+6C",0.68811970949173,"Martin_2021_630am_384","Martin_154_2021","Martin_2021_4","Ahya_154b"
"Martin","Martin_2021",2021,4,"Martin_525",139,525,"+6C",0.649649739265442,"Martin_2021_630am_525","Martin_139_2021","Martin_2021_4","Ahya_139"
"Martin","Martin_2021",2021,4,"Martin_526",140,526,"+6C",0.54659104347229,"Martin_2021_630am_526","Martin_140_2021","Martin_2021_4","Ahya_140"
"Martin","Martin_2021",2021,4,"Martin_527",141,527,"+6C",0.609895527362823,"Martin_2021_630am_527","Martin_141_2021","Martin_2021_4","Ahya_141b"
"Martin","Martin_2021",2021,4,"Martin_528",142,528,"+6C",0.634807765483856,"Martin_2021_630am_528","Martin_142_2021","Martin_2021_4","Ahya_142b"
