"Site.name","Variable","Metric","Value","Depth","Source","Spat_res","Time_res","Period","Multi_level","Depth.adjusted"
"No Name","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",6.121636,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.15
"No Name","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",6.106558,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.85
"No Name","alk","alk_HMsd",4.759354,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.4
"No Name","alk","alk_HMsd",4.79511,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.45
"No Name","alk","alk_HMsd",4.810825,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.2
"No Name","alk","alk_HMsd",4.817501,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.65
"No Name","alk","alk_HMsd",4.819882,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.15
"No Name","alk","alk_HMsd",4.819859,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.85
"North Direction","Chl_a","Chl_a_HMsd",0.2043959,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","Chl_a","Chl_a_HMsd",0.2017496,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","Chl_a","Chl_a_HMsd",0.1986075,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","Chl_a","Chl_a_HMsd",0.1962416,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","Chl_a","Chl_a_HMsd",0.1951686,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","Chl_a","Chl_a_HMsd",0.1941973,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","Kd_490","Kd_490_HMsd",0.0529102,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","Kd_490","Kd_490_HMsd",0.0549367,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","Kd_490","Kd_490_HMsd",0.1336367,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","Kd_490","Kd_490_HMsd",0.1851894,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","Kd_490","Kd_490_HMsd",0.1788093,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","Kd_490","Kd_490_HMsd",0.1724043,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","NO3","NO3_HMsd",0.7387816,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","NO3","NO3_HMsd",0.737649,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","NO3","NO3_HMsd",0.7371258,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","NO3","NO3_HMsd",0.7372635,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","NO3","NO3_HMsd",0.7374276,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","NO3","NO3_HMsd",0.737248,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","Oxygen","Oxygen_HMsd",122.3224,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","Oxygen","Oxygen_HMsd",121.481,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","Oxygen","Oxygen_HMsd",121.3334,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","Oxygen","Oxygen_HMsd",121.1474,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","Oxygen","Oxygen_HMsd",120.8388,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","Oxygen","Oxygen_HMsd",118.4649,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","PH","PH_HMsd",0.01501533,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","PH","PH_HMsd",0.01359237,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","PH","PH_HMsd",0.01372457,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","PH","PH_HMsd",0.01513491,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","PH","PH_HMsd",0.0151503,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","PH","PH_HMsd",0.01515333,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","PIP","PIP_HMsd",0.006908358,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","PIP","PIP_HMsd",0.006768258,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","PIP","PIP_HMsd",0.006597491,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","PIP","PIP_HMsd",0.006388863,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","PIP","PIP_HMsd",0.006204975,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","PIP","PIP_HMsd",0.006031948,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","Secchi","Secchi_HMsd",3.855585,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",7.744845,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",7.741225,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",7.712403,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",7.671723,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",7.644562,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",7.627228,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","alk","alk_HMsd",5.487734,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","alk","alk_HMsd",5.527357,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","alk","alk_HMsd",5.555037,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","alk","alk_HMsd",5.567093,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","alk","alk_HMsd",5.563359,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","alk","alk_HMsd",5.557497,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"Pelorus East","Chl_a","Chl_a_HMsd",0.1989631,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","Chl_a","Chl_a_HMsd",0.1977428,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","Chl_a","Chl_a_HMsd",0.1866861,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","Chl_a","Chl_a_HMsd",0.1757776,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","Chl_a","Chl_a_HMsd",0.1712752,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","Chl_a","Chl_a_HMsd",0.1691799,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","Kd_490","Kd_490_HMsd",0.06844219,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","Kd_490","Kd_490_HMsd",0.06936858,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","Kd_490","Kd_490_HMsd",0.06963344,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","Kd_490","Kd_490_HMsd",0.0690964,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","Kd_490","Kd_490_HMsd",0.07864269,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","Kd_490","Kd_490_HMsd",0.08001697,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","NO3","NO3_HMsd",3.728529,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","NO3","NO3_HMsd",3.902602,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","NO3","NO3_HMsd",4.803008,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","NO3","NO3_HMsd",6.376367,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","NO3","NO3_HMsd",8.061242,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","NO3","NO3_HMsd",9.038816,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","Oxygen","Oxygen_HMsd",240.2602,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","Oxygen","Oxygen_HMsd",230.1475,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","Oxygen","Oxygen_HMsd",225.6588,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","Oxygen","Oxygen_HMsd",222.7389,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","Oxygen","Oxygen_HMsd",220.9124,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","Oxygen","Oxygen_HMsd",219.7659,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","PH","PH_HMsd",0.02001836,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","PH","PH_HMsd",0.02013819,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","PH","PH_HMsd",0.02021572,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","PH","PH_HMsd",0.02024998,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","PH","PH_HMsd",0.02033083,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","PH","PH_HMsd",0.02038865,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","PIP","PIP_HMsd",0.1043439,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","PIP","PIP_HMsd",0.09735017,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","PIP","PIP_HMsd",0.09278493,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","PIP","PIP_HMsd",0.08802247,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","PIP","PIP_HMsd",0.0853158,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","PIP","PIP_HMsd",0.08351882,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","Secchi","Secchi_HMsd",3.36452,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",20.91472,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",20.89576,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",20.87405,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",20.8471,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",20.82856,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",20.8203,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","alk","alk_HMsd",23.61946,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","alk","alk_HMsd",24.37791,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","alk","alk_HMsd",25.26995,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","alk","alk_HMsd",26.3698,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","alk","alk_HMsd",27.4217,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","alk","alk_HMsd",28.26646,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"St Crispin","Chl_a","Chl_a_HMsd",0.208405,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","Chl_a","Chl_a_HMsd",0.1502807,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","Chl_a","Chl_a_HMsd",0.1479324,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","Chl_a","Chl_a_HMsd",0.1455166,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","Chl_a","Chl_a_HMsd",0.1442142,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","Chl_a","Chl_a_HMsd",0.1429922,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","Kd_490","Kd_490_HMsd",0.02269394,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","Kd_490","Kd_490_HMsd",0.02163921,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","Kd_490","Kd_490_HMsd",0.02082823,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","Kd_490","Kd_490_HMsd",0.0201242,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","Kd_490","Kd_490_HMsd",0.01955964,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","Kd_490","Kd_490_HMsd",0.01871171,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","NO3","NO3_HMsd",1.394365,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","NO3","NO3_HMsd",1.388311,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","NO3","NO3_HMsd",1.383092,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","NO3","NO3_HMsd",1.379803,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","NO3","NO3_HMsd",1.378718,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","NO3","NO3_HMsd",1.37852,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","Oxygen","Oxygen_HMsd",112.0375,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","Oxygen","Oxygen_HMsd",110.3129,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","Oxygen","Oxygen_HMsd",109.3046,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","Oxygen","Oxygen_HMsd",108.7708,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","Oxygen","Oxygen_HMsd",108.3669,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","Oxygen","Oxygen_HMsd",106.8675,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","PH","PH_HMsd",0.01414443,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","PH","PH_HMsd",0.01416187,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","PH","PH_HMsd",0.01416421,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","PH","PH_HMsd",0.01414217,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","PH","PH_HMsd",0.01414444,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","PH","PH_HMsd",0.0141544,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","PIP","PIP_HMsd",0.004101881,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","PIP","PIP_HMsd",0.004001718,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","PIP","PIP_HMsd",0.003852224,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","PIP","PIP_HMsd",0.00365543,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","PIP","PIP_HMsd",0.00348465,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","PIP","PIP_HMsd",0.003344698,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","Secchi","Secchi_HMsd",2.333994,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",6.041539,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",6.005889,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",5.991836,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",5.976689,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",5.964076,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",5.953371,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","alk","alk_HMsd",5.670259,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","alk","alk_HMsd",5.684591,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","alk","alk_HMsd",5.686941,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","alk","alk_HMsd",5.674165,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","alk","alk_HMsd",5.660347,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","alk","alk_HMsd",5.65626,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Sykes","Chl_a","Chl_a_HMsd",0.36156,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","Chl_a","Chl_a_HMsd",0.3569149,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","Chl_a","Chl_a_HMsd",0.3527496,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","Chl_a","Chl_a_HMsd",0.3494154,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","Chl_a","Chl_a_HMsd",0.3476376,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","Chl_a","Chl_a_HMsd",0.3456955,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","Kd_490","Kd_490_HMsd",0.01546087,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","Kd_490","Kd_490_HMsd",0.01543522,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","Kd_490","Kd_490_HMsd",0.01541595,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","Kd_490","Kd_490_HMsd",0.01539685,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","Kd_490","Kd_490_HMsd",0.01538438,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","Kd_490","Kd_490_HMsd",0.01533665,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","NO3","NO3_HMsd",5.338194,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","NO3","NO3_HMsd",5.296369,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","NO3","NO3_HMsd",5.259722,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","NO3","NO3_HMsd",5.226398,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","NO3","NO3_HMsd",5.209524,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","NO3","NO3_HMsd",5.199119,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","Oxygen","Oxygen_HMsd",182.4815,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","Oxygen","Oxygen_HMsd",186.5503,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","Oxygen","Oxygen_HMsd",186.7335,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","Oxygen","Oxygen_HMsd",186.8434,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","Oxygen","Oxygen_HMsd",186.4502,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","Oxygen","Oxygen_HMsd",184.9667,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","PH","PH_HMsd",0.01265359,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","PH","PH_HMsd",0.01267078,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","PH","PH_HMsd",0.01268848,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","PH","PH_HMsd",0.01270449,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","PH","PH_HMsd",0.01271595,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","PH","PH_HMsd",0.01269559,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","PIP","PIP_HMsd",0.005093141,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","PIP","PIP_HMsd",0.004944124,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","PIP","PIP_HMsd",0.006059312,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","PIP","PIP_HMsd",0.006123301,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","PIP","PIP_HMsd",0.006043754,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","PIP","PIP_HMsd",0.005934629,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","Secchi","Secchi_HMsd",1.431421,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",17.39792,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",17.27748,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",17.20067,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",17.15275,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",17.10023,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HMsd",17.05323,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","alk","alk_HMsd",2.869737,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","alk","alk_HMsd",2.889156,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","alk","alk_HMsd",2.890339,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","alk","alk_HMsd",2.8908,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","alk","alk_HMsd",2.890956,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","alk","alk_HMsd",2.890982,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
